"Customer_ID","No_Show","Major_Hub_Departure","Departure_Day","Departure_Hour","Connections","International_Flight","Connection_International_Flight","Business_Traveler","Booking_Class","When_Ticket_Purchased","Age_Grouping","Frequent_Flier_Status","Weather_Issues","Weather_Issues_Connection","Gender","Exact_Departure_Date","Flight_Distance","Flight_Delay_Minutes","Seat_Type","Ticket_Price_USD","Exact_Ages","Departure_Day_Num"
"     1254432","           0","           0","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-03-30","Medium-haul (500-1500mi)","           2","Window","      123.48","          30","           6"
"     2180267","           0","           0","Friday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Male","2025-01-03","Long-haul (>1500mi)","          34","Middle","      193.18","          41","           4"
"     1201082","           0","           1","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Male","2025-02-12","Short-haul (<500mi)","           6","Middle","       102.2","          65","           2"
"     4147963","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           7","           0","           0","           0","Male","2025-01-31","Long-haul (>1500mi)","          12","Window","      553.66","          67","           4"
"      362666","           0","           1","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","<2 weeks ago","           3","           0","           0","           0","Male","2025-04-09","Medium-haul (500-1500mi)","          15","Aisle","      388.93","          23","           2"
"     2883804","           0","           0","Monday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","<2 weeks ago","           8","           0","           0","           0","Female","2025-03-24","Medium-haul (500-1500mi)","          13","Window","      149.19","          86","           0"
"     6332510","           0","           1","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Male","2025-01-04","Short-haul (<500mi)","           8","Aisle","      134.55","          29","           5"
"     4047484","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           1","           0","           0","Male","2025-04-26","Short-haul (<500mi)","          28","Window","      105.91","          18","           5"
"     6792870","           0","           0","Monday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Male","2025-01-27","Long-haul (>1500mi)","          24","Window","      173.36","          63","           0"
"     6557993","           0","           1","Friday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Female","2025-04-18","Short-haul (<500mi)","          18","Aisle","       97.66","          17","           4"
"      209981","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Male","2025-02-07","Medium-haul (500-1500mi)","          11","Window","      142.29","          64","           4"
"       64195","           0","           1","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Female","2025-01-04","Medium-haul (500-1500mi)","          25","Window","      153.52","          43","           5"
"     2077871","           0","           1","Sunday","6:00 PM - 6:00 AM","           0","           0","           0","           1","Coach","Same Day","           5","           0","           0","           0","Male","2025-02-16","Short-haul (<500mi)","          10","Middle","      117.48","          50","           6"
"     9320212","           0","           0","Friday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-03-28","Short-haul (<500mi)","          30","Middle","      112.96","          25","           4"
"     7684564","           0","           0","Wednesday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-04-09","Medium-haul (500-1500mi)","          16","Window","      135.63","          40","           2"
"     8240553","           0","           1","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           1","Business","Same Day","           4","           0","           0","           0","Female","2025-03-05","Long-haul (>1500mi)","          27","Aisle","       533.6","          38","           2"
"     5860717","           0","           1","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Male","2025-02-04","Medium-haul (500-1500mi)","          13","Aisle","       115.9","          86","           1"
"     6014114","           0","           0","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           1","Coach","Same Day","           8","           0","           0","           0","Female","2025-02-12","Medium-haul (500-1500mi)","          15","Aisle","      170.05","          89","           2"
"     7495982","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           5","           0","           0","           0","Female","2025-02-15","Medium-haul (500-1500mi)","          27","Middle","      335.34","          43","           5"
"      112595","           0","           1","Wednesday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","Same Day","           4","           1","           0","           0","Male","2025-02-19","Medium-haul (500-1500mi)","          36","Aisle","      201.68","          31","           2"
"     6762450","           0","           1","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           2","           0","           0","           0","Female","2025-03-05","Medium-haul (500-1500mi)","          30","Aisle","      342.12","          15","           2"
"     6961564","           0","           1","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           7","           0","           0","           0","Male","2025-02-24","Long-haul (>1500mi)","          23","Window","         213","          67","           0"
"     4495281","           0","           0","Thursday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           6","           1","           0","           1","Male","2025-04-10","Medium-haul (500-1500mi)","          60","Aisle","      135.93","          53","           3"
"     8563347","           0","           0","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           6","           0","           0","           0","Male","2025-03-16","Medium-haul (500-1500mi)","          75","Aisle","      138.24","          55","           6"
"     7252771","           0","           0","Tuesday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Coach","<2 weeks ago","           5","           0","           0","           1","Male","2025-04-15","Short-haul (<500mi)","          75","Window","      135.18","          42","           1"
"     1798243","           0","           1","Monday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","<2 weeks ago","           1","           0","           0","           0","Male","2025-03-17","Long-haul (>1500mi)","           5","Window","      223.94","           7","           0"
"     5306906","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Male","2025-01-25","Short-haul (<500mi)","          18","Window","      144.68","           3","           5"
"     3109059","           0","           1","Sunday","6:00 PM - 6:00 AM","           1","           0","           0","           1","Coach","Same Day","           2","           0","           0","           0","Female","2025-01-26","Short-haul (<500mi)","          19","Window","      131.61","          14","           6"
"      170638","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           1","           0","           0","Female","2025-03-15","Medium-haul (500-1500mi)","          -4","Window","      150.79","          22","           5"
"      339381","           0","           0","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-03-17","Medium-haul (500-1500mi)","          15","Window","      159.32","          22","           0"
"     9028814","           0","           1","Saturday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Male","2025-01-18","Medium-haul (500-1500mi)","          19","Window","      179.91","          43","           5"
"     5475199","           0","           0","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           1","           0","           0","           0","Male","2025-02-21","Medium-haul (500-1500mi)","          14","Aisle","      166.42","          10","           4"
"     9844899","           0","           0","Tuesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-03-18","Medium-haul (500-1500mi)","          18","Aisle","      157.01","          29","           1"
"     9966323","           0","           1","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Female","2025-04-15","Short-haul (<500mi)","           1","Window","      130.57","          58","           1"
"     5343965","           0","           0","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Male","2025-04-25","Long-haul (>1500mi)","           7","Middle","      196.18","          34","           4"
"     2321485","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Female","2025-03-08","Medium-haul (500-1500mi)","          25","Aisle","      214.29","          16","           5"
"     1144797","           0","           1","Monday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Female","2025-01-27","Medium-haul (500-1500mi)","          15","Aisle","       163.2","           2","           0"
"      463200","           0","           1","Friday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Business","Same Day","           2","           1","           0","           0","Female","2025-04-11","Medium-haul (500-1500mi)","          18","Middle","       365.7","          18","           4"
"      113217","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           7","           0","           0","           0","Male","2025-01-11","Short-haul (<500mi)","          29","Window","      119.28","          70","           5"
"     7187909","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-03-29","Medium-haul (500-1500mi)","          15","Aisle","       92.56","          37","           5"
"     3026076","           0","           0","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           7","           0","           0","           0","Male","2025-01-09","Medium-haul (500-1500mi)","          -8","Aisle","      343.37","          65","           3"
"     8948100","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Male","2025-04-12","Medium-haul (500-1500mi)","          23","Window","       351.9","          37","           5"
"     8915055","           0","           0","Thursday","6:00 PM - 6:00 AM","           0","           1","           0","           0","Coach","<2 weeks ago","           6","           0","           0","           0","Male","2025-03-06","Medium-haul (500-1500mi)","          33","Window","      129.43","          54","           3"
"     9193484","           0","           0","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           7","           0","           0","           0","Male","2025-01-09","Long-haul (>1500mi)","           4","Middle","      504.21","          63","           3"
"      775844","           0","           0","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Male","2025-01-12","Medium-haul (500-1500mi)","          68","Window","      141.52","          29","           6"
"     6743323","           0","           0","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           5","           0","           0","           0","Female","2025-04-14","Long-haul (>1500mi)","          19","Middle","      244.29","          50","           0"
"     2361149","           0","           0","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-03-19","Medium-haul (500-1500mi)","          29","Aisle","      181.39","          25","           2"
"     7130124","           0","           0","Friday","6:00 PM - 6:00 AM","           0","           0","           0","           0","First","Same Day","           3","           0","           0","           0","Male","2025-02-07","Short-haul (<500mi)","          14","Aisle","      484.27","          27","           4"
"     7777529","           0","           1","Monday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Male","2025-01-20","Short-haul (<500mi)","           2","Window","      105.82","          16","           0"
"     1968310","           0","           0","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           7","           0","           1","           0","Female","2025-04-05","Medium-haul (500-1500mi)","          12","Aisle","      140.94","          68","           5"
"     7322618","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Female","2025-02-28","Short-haul (<500mi)","           4","Window","      122.49","          19","           4"
"     8109667","           0","           1","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           2","           0","           0","           0","Male","2025-03-08","Short-haul (<500mi)","           8","Window","      125.45","          18","           5"
"     3931216","           0","           1","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Male","2025-02-13","Long-haul (>1500mi)","          11","Middle","      235.87","          43","           3"
"     1334517","           0","           0","Tuesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           2","           0","           0","           0","Male","2025-03-18","Long-haul (>1500mi)","           5","Window","      214.02","          14","           1"
"       98954","           0","           1","Tuesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           1","           0","           0","           0","Male","2025-02-04","Medium-haul (500-1500mi)","           7","Aisle","      363.23","           7","           1"
"     1243374","           0","           0","Wednesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Female","2025-04-16","Short-haul (<500mi)","          31","Middle","      291.26","          40","           2"
"     2776321","           0","           0","Tuesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           4","           1","           0","           0","Male","2025-03-18","Short-haul (<500mi)","          17","Window","      110.12","          35","           1"
"     5977436","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","<2 weeks ago","           8","           0","           0","           0","Male","2025-01-04","Short-haul (<500mi)","           0","Aisle","       77.01","          90","           5"
"     7575606","           0","           0","Tuesday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-02-04","Medium-haul (500-1500mi)","          18","Aisle","      127.88","          37","           1"
"     1750025","           0","           0","Monday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Male","2025-01-06","Long-haul (>1500mi)","          11","Aisle","      264.19","           9","           0"
"      429392","           0","           0","Wednesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-01-15","Medium-haul (500-1500mi)","          60","Middle","      107.66","          36","           2"
"     4525650","           0","           0","Tuesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-02-04","Short-haul (<500mi)","          22","Middle","      152.94","          64","           1"
"     5203423","           0","           1","Saturday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Business","<2 weeks ago","           4","           0","           0","           0","Male","2025-01-25","Medium-haul (500-1500mi)","           9","Aisle","      306.79","          36","           5"
"     6376135","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           5","           0","           1","           0","Male","2025-04-05","Medium-haul (500-1500mi)","          21","Aisle","      330.67","          49","           5"
"     2495143","           0","           1","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           8","           0","           0","           0","Female","2025-02-02","Medium-haul (500-1500mi)","           6","Aisle","      340.63","          72","           6"
"     5393070","           0","           1","Monday","12:00 PM - 6:00 PM","           1","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-01-27","Medium-haul (500-1500mi)","          28","Aisle","      194.56","          34","           0"
"     5176409","           0","           0","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Male","2025-01-16","Medium-haul (500-1500mi)","           7","Aisle","      150.65","          71","           3"
"     1111409","           0","           0","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Male","2025-02-28","Short-haul (<500mi)","          55","Window","      114.65","          35","           4"
"     3280564","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Male","2025-03-22","Short-haul (<500mi)","          55","Window","       96.62","          19","           5"
"     3450086","           0","           0","Friday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           1","           1","           0","Male","2025-01-17","Long-haul (>1500mi)","           4","Middle","      238.05","          39","           4"
"       84217","           0","           0","Monday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           7","           0","           0","           0","Male","2025-04-21","Short-haul (<500mi)","          24","Window","      107.18","          69","           0"
"      831427","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Female","2025-02-01","Short-haul (<500mi)","           8","Aisle","      114.27","          10","           5"
"     5864446","           0","           1","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Female","2025-03-08","Short-haul (<500mi)","          83","Middle","      111.04","           6","           5"
"     4061837","           0","           0","Monday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-01-13","Short-haul (<500mi)","         -13","Window","         138","          35","           0"
"     8812184","           0","           0","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Male","2025-03-03","Medium-haul (500-1500mi)","           6","Aisle","      169.04","          65","           0"
"     4283857","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-01-03","Long-haul (>1500mi)","          28","Window","      202.74","          28","           4"
"     8084456","           0","           1","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           1","Coach","<2 weeks ago","           5","           1","           0","           0","Female","2025-02-14","Medium-haul (500-1500mi)","          87","Middle","      134.32","          41","           4"
"     6947056","           0","           0","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-04-27","Medium-haul (500-1500mi)","          32","Window","      131.85","          81","           6"
"     1242556","           0","           1","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-03-19","Medium-haul (500-1500mi)","          11","Aisle","      154.58","          64","           2"
"     1531186","           0","           0","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-03-30","Medium-haul (500-1500mi)","          10","Aisle","      172.67","          78","           6"
"     7261297","           0","           0","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Female","2025-02-01","Long-haul (>1500mi)","          63","Aisle","      229.92","          48","           5"
"     1121579","           0","           1","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Female","2025-01-14","Long-haul (>1500mi)","           5","Window","      170.23","          46","           1"
"     9075629","           0","           1","Tuesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Male","2025-01-28","Short-haul (<500mi)","          24","Aisle","      138.99","          31","           1"
"     2633711","           0","           0","Thursday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           7","           0","           0","           0","Female","2025-04-24","Medium-haul (500-1500mi)","          20","Window","      116.28","          65","           3"
"     7069250","           0","           1","Monday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Female","2025-03-03","Medium-haul (500-1500mi)","          17","Window","      132.12","          37","           0"
"     2227237","           0","           0","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-01-18","Long-haul (>1500mi)","           1","Aisle","      229.96","          85","           5"
"     1608275","           0","           1","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           5","           0","           0","           0","Female","2025-03-18","Medium-haul (500-1500mi)","          16","Window","       147.9","          50","           1"
"     4894969","           0","           1","Thursday","6:00 PM - 6:00 AM","           1","           0","           0","           1","Coach","Same Day","           7","           0","           0","           0","Male","2025-02-13","Long-haul (>1500mi)","          -8","Aisle","      246.82","          68","           3"
"     8646549","           0","           1","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-04-20","Medium-haul (500-1500mi)","          23","Middle","      134.73","          32","           6"
"     6770851","           0","           0","Wednesday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Female","2025-02-05","Short-haul (<500mi)","          17","Middle","       95.83","          40","           2"
"     3513859","           0","           1","Wednesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           1","           0","           0","           0","Male","2025-04-02","Medium-haul (500-1500mi)","           1","Aisle","      342.21","           4","           2"
"     2772796","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Male","2025-01-10","Long-haul (>1500mi)","          31","Window","      249.43","          73","           4"
"     4180175","           0","           0","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           4","           0","           0","           0","Female","2025-03-17","Long-haul (>1500mi)","          -2","Aisle","      240.74","          33","           0"
"     7487145","           0","           0","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Male","2025-02-07","Short-haul (<500mi)","          20","Middle","      122.18","          33","           4"
"     3111667","           0","           0","Wednesday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","Same Day","           2","           0","           0","           0","Male","2025-02-19","Medium-haul (500-1500mi)","          20","Middle","      183.15","          12","           2"
"     8273899","           0","           1","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Business","Same Day","           3","           0","           0","           0","Female","2025-01-09","Medium-haul (500-1500mi)","           2","Aisle","      378.62","          23","           3"
"     3436860","           0","           1","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Female","2025-03-30","Short-haul (<500mi)","          14","Middle","      139.71","          36","           6"
"     4341232","           0","           0","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           2","           0","           0","           0","Female","2025-01-03","Medium-haul (500-1500mi)","          -1","Middle","      120.55","          14","           4"
"     5406927","           0","           1","Sunday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Business","Same Day","           5","           0","           0","           0","Male","2025-01-05","Short-haul (<500mi)","         -13","Middle","      299.58","          41","           6"
"     4692069","           0","           1","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Male","2025-02-22","Long-haul (>1500mi)","           4","Aisle","      219.94","          42","           5"
"     3072275","           0","           1","Thursday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Female","2025-04-17","Medium-haul (500-1500mi)","           8","Middle","      140.13","          50","           3"
"     8554801","           0","           0","Sunday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           8","           0","           0","           0","Female","2025-01-12","Long-haul (>1500mi)","          21","Middle","      207.94","          78","           6"
"     3571220","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           1","Coach","Same Day","           1","           0","           0","           0","Female","2025-03-29","Short-haul (<500mi)","          15","Window","      115.71","           7","           5"
"     2217873","           0","           0","Monday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","<2 weeks ago","           3","           0","           0","           0","Male","2025-04-21","Medium-haul (500-1500mi)","          15","Middle","      134.36","          25","           0"
"     2699320","           0","           1","Tuesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           1","           0","           0","           0","Male","2025-04-15","Short-haul (<500mi)","           4","Window","      124.24","           8","           1"
"     8206871","           0","           0","Wednesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           7","           0","           0","           0","Female","2025-04-16","Short-haul (<500mi)","           9","Aisle","      275.68","          67","           2"
"     9452839","           0","           0","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Female","2025-02-23","Short-haul (<500mi)","          69","Aisle","      125.51","          58","           6"
"     8716504","           0","           1","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Female","2025-03-14","Short-haul (<500mi)","           2","Aisle","      133.83","          90","           4"
"      790280","           0","           1","Sunday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Female","2025-01-19","Medium-haul (500-1500mi)","           9","Middle","      142.64","          57","           6"
"     5318468","           0","           1","Monday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Coach","Same Day","           5","           0","           0","           1","Male","2025-03-03","Short-haul (<500mi)","          28","Aisle","      101.57","          47","           0"
"     5960908","           0","           0","Friday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           5","           1","           0","           0","Female","2025-03-28","Medium-haul (500-1500mi)","           9","Window","       99.84","          41","           4"
"     2176673","           0","           0","Thursday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","Same Day","           4","           0","           0","           0","Male","2025-03-06","Medium-haul (500-1500mi)","          11","Window","      369.27","          40","           3"
"     4637095","           0","           0","Wednesday","6:00 PM - 6:00 AM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Male","2025-02-05","Long-haul (>1500mi)","          21","Aisle","      226.97","          72","           2"
"     5297129","           0","           0","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           8","           0","           0","           0","Male","2025-01-06","Long-haul (>1500mi)","           9","Aisle","       220.6","          80","           0"
"     1007895","           0","           0","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Business","<2 weeks ago","           4","           0","           0","           0","Female","2025-02-08","Medium-haul (500-1500mi)","           1","Window","       379.3","          40","           5"
"     5516169","           0","           0","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Male","2025-02-27","Medium-haul (500-1500mi)","          20","Aisle","      117.79","          31","           3"
"     3856694","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           1","           0","           0","Coach","Same Day","           8","           0","           0","           0","Male","2025-01-11","Short-haul (<500mi)","          17","Window","      121.41","          81","           5"
"     6541787","           0","           1","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Male","2025-02-24","Long-haul (>1500mi)","          18","Aisle","       200.9","          27","           0"
"     9659231","           0","           0","Monday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           3","           0","           0","           0","Female","2025-03-17","Short-haul (<500mi)","          21","Window","       136.4","          24","           0"
"     1502521","           0","           1","Sunday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Male","2025-01-05","Short-haul (<500mi)","          19","Aisle","       64.35","          56","           6"
"     8827666","           0","           0","Monday","6:00 PM - 6:00 AM","           0","           0","           0","           0","First","Same Day","           7","           0","           0","           0","Female","2025-04-07","Short-haul (<500mi)","          15","Window","       500.1","          70","           0"
"     3405414","           0","           1","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Male","2025-03-07","Medium-haul (500-1500mi)","          38","Window","      169.07","          50","           4"
"     2869314","           0","           1","Thursday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           0","           0","           0","Male","2025-01-02","Short-haul (<500mi)","           2","Middle","       96.92","          51","           3"
"      343909","           0","           1","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","Same Day","           5","           0","           0","           0","Male","2025-02-01","Medium-haul (500-1500mi)","           9","Aisle","      151.66","          46","           5"
"     9793985","           0","           1","Wednesday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           5","           0","           0","           0","Female","2025-04-02","Short-haul (<500mi)","          24","Aisle","       97.46","          46","           2"
"     9797645","           0","           0","Saturday","12:00 PM - 6:00 PM","           0","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Female","2025-04-26","Medium-haul (500-1500mi)","          16","Aisle","      160.69","          35","           5"
"     5652673","           0","           1","Saturday","6:00 PM - 6:00 AM","           0","           0","           0","           1","Coach","Same Day","           1","           0","           0","           0","Female","2025-04-26","Short-haul (<500mi)","          22","Aisle","      140.51","           4","           5"
